index,timestamp_utc,dataset_id,dataset_name,model_type,param_set_id,param_json,candidate_accuracies_json,candidate_ranking_json,best_accuracy,best_candidate,best_candidate_id,accuracy_ranking,status,error_message
3935,2025-12-02T21:02:59.584368,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,KNN,5,"{""n_neighbors"": 11, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""chebyshev""}","{""1"": 0.8612596553773025, ""2"": 0.8416518122400475, ""3"": 0.8808674985145574, ""4"": 0.8024361259655377, ""5"": 0.7819370172311348, ""6"": 0.8808674985145574, ""7"": 0.7926322043969103, ""8"": 0.8416518122400475}","[""3=6"", ""1"", ""2=8"", ""4"", ""7"", ""5""]",0.8808674985145574,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3=6>1>2=8>4>7>5,SUCCESS,
3936,2025-12-02T21:03:25.113791,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,LR,1,"{""penalty"": ""l1"", ""C"": 0.01, ""solver"": ""liblinear"", ""multi_class"": ""ovr"", ""max_iter"": 300}","{""1"": 0.7326203208556151, ""2"": 0.7326203208556151, ""3"": 0.7326203208556151, ""4"": 0.7326203208556151, ""5"": 0.7326203208556151, ""6"": 0.7326203208556151, ""7"": 0.7326203208556151, ""8"": 0.7326203208556151}","[""1=2=3=4=5=6=7=8""]",0.7326203208556151,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=2=3=4=5=6=7=8,SUCCESS,
3937,2025-12-02T21:03:56.121508,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,LR,2,"{""penalty"": ""l2"", ""C"": 0.1, ""solver"": ""lbfgs"", ""multi_class"": ""multinomial"", ""max_iter"": 300}","{""1"": 0.8606654783125371, ""2"": 0.8315508021390374, ""3"": 0.8909685086155674, ""4"": 0.8318478906714201, ""5"": 0.7326203208556151, ""6"": 0.8909685086155674, ""7"": 0.8909685086155674, ""8"": 0.8909685086155674}","[""3=6=7=8"", ""1"", ""4"", ""2"", ""5""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3=6=7=8>1>4>2>5,SUCCESS,
3938,2025-12-02T21:04:29.814452,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,LR,3,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""solver"": ""saga"", ""multi_class"": ""ovr"", ""l1_ratio"": 0.5, ""max_iter"": 100}","{""1"": 0.8517528223410576, ""2"": 0.8808674985145574, ""3"": 0.88116458704694, ""4"": 0.8713606654783126, ""5"": 0.8318478906714201, ""6"": 0.8707664884135472, ""7"": 0.8909685086155674, ""8"": 0.8416518122400475}","[""7"", ""3"", ""2"", ""4"", ""6"", ""1"", ""8"", ""5""]",0.8909685086155674,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>3>2>4>6>1>8>5,SUCCESS,
3939,2025-12-02T21:05:08.849801,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,LR,4,"{""penalty"": null, ""C"": 10.0, ""solver"": ""newton-cg"", ""multi_class"": ""multinomial"", ""max_iter"": 100}","{""1"": 0.8909685086155674, ""2"": 0.8909685086155674, ""3"": 0.8909685086155674, ""4"": 0.8909685086155674, ""5"": 0.88116458704694, ""6"": 0.8618538324420677, ""7"": 0.8612596553773025, ""8"": 0.88116458704694}","[""1=2=3=4"", ""5=8"", ""6"", ""7""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=2=3=4>5=8>6>7,SUCCESS,
3940,2025-12-02T21:05:34.833608,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,LR,5,"{""penalty"": ""l2"", ""C"": 100.0, ""solver"": ""sag"", ""multi_class"": ""ovr"", ""max_iter"": 100}","{""1"": 0.8909685086155674, ""2"": 0.8223410576351754, ""3"": 0.87106357694593, ""4"": 0.8416518122400475, ""5"": 0.8909685086155674, ""6"": 0.9007724301841948, ""7"": 0.8312537136066548, ""8"": 0.8315508021390374}","[""6"", ""1=5"", ""3"", ""4"", ""8"", ""7"", ""2""]",0.9007724301841948,"[""impute"", ""encode"", ""discretize"", ""rebalance"", ""features"", ""normalize""]",6.0,6>1=5>3>4>8>7>2,SUCCESS,
3941,2025-12-02T21:06:24.420895,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,RF,1,"{""n_estimators"": 50, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt""}","{""1"": 0.7923351158645277, ""2"": 0.8909685086155674, ""3"": 0.8416518122400475, ""4"": 0.8609625668449198, ""5"": 0.9007724301841948, ""6"": 0.8909685086155674, ""7"": 0.8618538324420677, ""8"": 0.8517528223410576}","[""5"", ""2=6"", ""7"", ""4"", ""8"", ""3"", ""1""]",0.9007724301841948,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>2=6>7>4>8>3>1,SUCCESS,
3942,2025-12-02T21:07:13.802724,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,RF,2,"{""n_estimators"": 100, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""log2""}","{""1"": 0.8318478906714201, ""2"": 0.8909685086155674, ""3"": 0.8122400475341651, ""4"": 0.9007724301841948, ""5"": 0.8909685086155674, ""6"": 0.8612596553773025, ""7"": 0.8514557338086749, ""8"": 0.8909685086155674}","[""4"", ""2=5=8"", ""6"", ""7"", ""1"", ""3""]",0.9007724301841948,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>2=5=8>6>7>1>3,SUCCESS,
3943,2025-12-02T21:08:30.865109,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,RF,3,"{""n_estimators"": 200, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.3}","{""1"": 0.8909685086155674, ""2"": 0.8615567439096851, ""3"": 0.8909685086155674, ""4"": 0.8416518122400475, ""5"": 0.8517528223410576, ""6"": 0.9007724301841948, ""7"": 0.8713606654783126, ""8"": 0.8713606654783126}","[""6"", ""1=3"", ""7=8"", ""2"", ""5"", ""4""]",0.9007724301841948,"[""impute"", ""encode"", ""discretize"", ""rebalance"", ""features"", ""normalize""]",6.0,6>1=3>7=8>2>5>4,SUCCESS,
3944,2025-12-02T21:09:31.789088,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,RF,4,"{""n_estimators"": 150, ""criterion"": ""entropy"", ""max_depth"": 15, ""max_features"": 0.5}","{""1"": 0.8909685086155674, ""2"": 0.8909685086155674, ""3"": 0.8707664884135472, ""4"": 0.8514557338086749, ""5"": 0.8909685086155674, ""6"": 0.8517528223410576, ""7"": 0.8808674985145574, ""8"": 0.88116458704694}","[""1=2=5"", ""8"", ""7"", ""3"", ""6"", ""4""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=2=5>8>7>3>6>4,SUCCESS,
3945,2025-12-02T21:10:25.173474,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,RF,5,"{""n_estimators"": 100, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": null}","{""1"": 0.8909685086155674, ""2"": 0.8909685086155674, ""3"": 0.8517528223410576, ""4"": 0.9007724301841948, ""5"": 0.8909685086155674, ""6"": 0.8909685086155674, ""7"": 0.8909685086155674, ""8"": 0.8517528223410576}","[""4"", ""1=2=5=6=7"", ""3=8""]",0.9007724301841948,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>1=2=5=6=7>3=8,SUCCESS,
3946,2025-12-02T21:10:55.426165,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,SVM,1,"{""C"": 0.1, ""kernel"": ""linear"", ""gamma"": ""scale"", ""max_iter"": 500}","{""1"": 0.8122400475341651, ""2"": 0.8315508021390374, ""3"": 0.7923351158645277, ""4"": 0.8909685086155674, ""5"": 0.8612596553773025, ""6"": 0.8122400475341652, ""7"": 0.75222816399287, ""8"": 0.8713606654783126}","[""4"", ""8"", ""5"", ""2"", ""6"", ""1"", ""3"", ""7""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>8>5>2>6>1>3>7,SUCCESS,
3947,2025-12-02T21:11:26.720430,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,SVM,2,"{""C"": 1.0, ""kernel"": ""rbf"", ""gamma"": ""auto"", ""max_iter"": 500}","{""1"": 0.8312537136066548, ""2"": 0.8419489007724302, ""3"": 0.7611408199643493, ""4"": 0.8321449792038028, ""5"": 0.8024361259655377, ""6"": 0.7926322043969103, ""7"": 0.8909685086155674, ""8"": 0.8808674985145574}","[""7"", ""8"", ""2"", ""4"", ""1"", ""5"", ""6"", ""3""]",0.8909685086155674,"[""impute"", ""encode"", ""features"", ""normalize"", ""rebalance"", ""discretize""]",7.0,7>8>2>4>1>5>6>3,SUCCESS,
3948,2025-12-02T21:11:59.461980,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,SVM,3,"{""C"": 10.0, ""kernel"": ""poly"", ""degree"": 2, ""gamma"": 0.1, ""max_iter"": 500}","{""1"": 0.7424242424242425, ""2"": 0.8416518122400475, ""3"": 0.8909685086155674, ""4"": 0.7920380273321449, ""5"": 0.7920380273321449, ""6"": 0.7326203208556151, ""7"": 0.7822341057635175, ""8"": 0.7926322043969103}","[""3"", ""2"", ""8"", ""4=5"", ""7"", ""1"", ""6""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>2>8>4=5>7>1>6,SUCCESS,
3949,2025-12-02T21:12:27.435768,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,SVM,4,"{""C"": 0.5, ""kernel"": ""sigmoid"", ""gamma"": ""scale"", ""max_iter"": 500}","{""1"": 0.8808674985145574, ""2"": 0.8419489007724302, ""3"": 0.8808674985145574, ""4"": 0.7424242424242425, ""5"": 0.7326203208556151, ""6"": 0.8312537136066548, ""7"": 0.7528223410576352, ""8"": 0.8909685086155674}","[""8"", ""1=3"", ""2"", ""6"", ""7"", ""4"", ""5""]",0.8909685086155674,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>1=3>2>6>7>4>5,SUCCESS,
3950,2025-12-02T21:12:53.768063,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,SVM,5,"{""C"": 100.0, ""kernel"": ""poly"", ""degree"": 3, ""gamma"": ""auto"", ""max_iter"": 500}","{""1"": 0.8419489007724302, ""2"": 0.8125371360665478, ""3"": 0.8713606654783126, ""4"": 0.8909685086155674, ""5"": 0.8015448603683897, ""6"": 0.8410576351752823, ""7"": 0.8909685086155674, ""8"": 0.8517528223410576}","[""4=7"", ""3"", ""8"", ""1"", ""6"", ""2"", ""5""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4=7>3>8>1>6>2>5,SUCCESS,
3951,2025-12-02T21:13:27.124390,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,DT,1,"{""criterion"": ""gini"", ""max_depth"": 3, ""max_features"": ""sqrt""}","{""1"": 0.8909685086155674, ""2"": 0.8024361259655377, ""3"": 0.8909685086155674, ""4"": 0.7822341057635175, ""5"": 0.8303624480095069, ""6"": 0.8119429590017826, ""7"": 0.8419489007724302, ""8"": 0.8909685086155674}","[""1=3=8"", ""7"", ""5"", ""6"", ""2"", ""4""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=3=8>7>5>6>2>4,SUCCESS,
3952,2025-12-02T21:13:52.503005,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,DT,2,"{""criterion"": ""entropy"", ""max_depth"": 7, ""max_features"": ""log2""}","{""1"": 0.8909685086155674, ""2"": 0.8909685086155674, ""3"": 0.8909685086155674, ""4"": 0.88116458704694, ""5"": 0.8909685086155674, ""6"": 0.8909685086155674, ""7"": 0.8808674985145574, ""8"": 0.8909685086155674}","[""1=2=3=5=6=8"", ""4"", ""7""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=2=3=5=6=8>4>7,SUCCESS,
3953,2025-12-02T21:14:23.957170,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,DT,3,"{""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.5}","{""1"": 0.8909685086155674, ""2"": 0.8909685086155674, ""3"": 0.88116458704694, ""4"": 0.8018419489007723, ""5"": 0.88116458704694, ""6"": 0.8612596553773025, ""7"": 0.8909685086155674, ""8"": 0.8909685086155674}","[""1=2=7=8"", ""3=5"", ""6"", ""4""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=2=7=8>3=5>6>4,SUCCESS,
3954,2025-12-02T21:14:56.081387,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,DT,4,"{""criterion"": ""entropy"", ""max_depth"": 12, ""max_features"": null}","{""1"": 0.8909685086155674, ""2"": 0.88116458704694, ""3"": 0.8018419489007723, ""4"": 0.8909685086155674, ""5"": 0.8615567439096851, ""6"": 0.8413547237076648, ""7"": 0.8909685086155674, ""8"": 0.8909685086155674}","[""1=4=7=8"", ""2"", ""5"", ""6"", ""3""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=4=7=8>2>5>6>3,SUCCESS,
3955,2025-12-02T21:15:22.197873,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,DT,5,"{""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": 0.7}","{""1"": 0.8909685086155674, ""2"": 0.8416518122400475, ""3"": 0.8909685086155674, ""4"": 0.8909685086155674, ""5"": 0.8909685086155674, ""6"": 0.87106357694593, ""7"": 0.8909685086155674, ""8"": 0.8909685086155674}","[""1=3=4=5=7=8"", ""6"", ""2""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=3=4=5=7=8>6>2,SUCCESS,
3956,2025-12-02T21:15:58.633672,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,GBDT,1,"{""learning_rate"": 0.01, ""n_estimators"": 50, ""max_depth"": 3, ""max_features"": ""sqrt""}","{""1"": 0.8909685086155674, ""2"": 0.8517528223410576, ""3"": 0.8416518122400475, ""4"": 0.7926322043969103, ""5"": 0.7929292929292929, ""6"": 0.8419489007724302, ""7"": 0.8514557338086749, ""8"": 0.8514557338086749}","[""1"", ""2"", ""7=8"", ""6"", ""3"", ""5"", ""4""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>2>7=8>6>3>5>4,SUCCESS,
3957,2025-12-02T21:16:39.430369,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,GBDT,2,"{""learning_rate"": 0.05, ""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""log2""}","{""1"": 0.8909685086155674, ""2"": 0.8517528223410576, ""3"": 0.9010695187165775, ""4"": 0.8419489007724302, ""5"": 0.8909685086155674, ""6"": 0.8909685086155674, ""7"": 0.8909685086155674, ""8"": 0.7326203208556151}","[""3"", ""1=5=6=7"", ""2"", ""4"", ""8""]",0.9010695187165776,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>1=5=6=7>2>4>8,SUCCESS,
3958,2025-12-02T21:17:48.571100,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,GBDT,3,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""max_depth"": 7, ""max_features"": 0.3}","{""1"": 0.8612596553773025, ""2"": 0.8909685086155674, ""3"": 0.8912655971479501, ""4"": 0.8909685086155674, ""5"": 0.8416518122400475, ""6"": 0.8909685086155674, ""7"": 0.8716577540106951, ""8"": 0.9007724301841948}","[""8"", ""3"", ""2=4=6"", ""7"", ""1"", ""5""]",0.9007724301841948,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>3>2=4=6>7>1>5,SUCCESS,
3959,2025-12-02T21:18:37.168433,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,GBDT,4,"{""learning_rate"": 0.2, ""n_estimators"": 150, ""max_depth"": null, ""max_features"": 0.5}","{""1"": 0.8609625668449198, ""2"": 0.88116458704694, ""3"": 0.8615567439096851, ""4"": 0.8909685086155674, ""5"": 0.87106357694593, ""6"": 0.8909685086155674, ""7"": 0.8713606654783126, ""8"": 0.8416518122400475}","[""4=6"", ""2"", ""7"", ""5"", ""3"", ""1"", ""8""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4=6>2>7>5>3>1>8,SUCCESS,
3960,2025-12-02T21:19:27.693390,132,thomaskonstantin_the-chasegame-show-israel-episode-data__The_Chase__Dataset.csv,GBDT,5,"{""learning_rate"": 0.15, ""n_estimators"": 100, ""max_depth"": 4, ""max_features"": null}","{""1"": 0.8909685086155674, ""2"": 0.8517528223410576, ""3"": 0.8909685086155674, ""4"": 0.7525252525252526, ""5"": 0.8422459893048129, ""6"": 0.8716577540106951, ""7"": 0.8618538324420677, ""8"": 0.8909685086155674}","[""1=3=8"", ""6"", ""7"", ""2"", ""5"", ""4""]",0.8909685086155674,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1=3=8>6>7>2>5>4,SUCCESS,
3961,2025-12-02T21:19:56.055546,133,tug004_3wine-classification-dataset__wine.csv,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 0.932768361581921, ""2"": 0.9440677966101695, ""3"": 0.932768361581921, ""4"": 0.9719397363465161, ""5"": 0.9550847457627119, ""6"": 0.949623352165725, ""7"": 0.9383239171374765, ""8"": 0.9439736346516008}","[""4"", ""5"", ""6"", ""2"", ""8"", ""7"", ""1=3""]",0.971939736346516,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>5>6>2>8>7>1=3,SUCCESS,
3962,2025-12-02T21:20:20.809559,133,tug004_3wine-classification-dataset__wine.csv,KNN,2,"{""n_neighbors"": 5, ""weights"": ""distance"", ""algorithm"": ""kd_tree"", ""p"": 2, ""metric"": ""euclidean""}","{""1"": 0.9496233521657249, ""2"": 0.9608286252354049, ""3"": 0.9438794726930321, ""4"": 0.9439736346516008, ""5"": 0.9607344632768361, ""6"": 0.9441619585687383, ""7"": 0.9330508474576272, ""8"": 0.9106403013182675}","[""2"", ""5"", ""1"", ""6"", ""4"", ""3"", ""7"", ""8""]",0.9608286252354048,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>5>1>6>4>3>7>8,SUCCESS,
3963,2025-12-02T21:20:46.890705,133,tug004_3wine-classification-dataset__wine.csv,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""algorithm"": ""ball_tree"", ""p"": 1, ""metric"": ""manhattan""}","{""1"": 0.9329566854990584, ""2"": 0.9552730696798494, ""3"": 0.9439736346516008, ""4"": 0.9272128060263652, ""5"": 0.9664783427495292, ""6"": 0.9608286252354049, ""7"": 0.9273069679849341, ""8"": 0.9553672316384181}","[""5"", ""6"", ""8"", ""2"", ""3"", ""1"", ""7"", ""4""]",0.9664783427495292,"[""impute"", ""encode"", ""discretize"", ""features"", ""normalize"", ""rebalance""]",5.0,5>6>8>2>3>1>7>4,SUCCESS,
3964,2025-12-02T21:21:26.502400,133,tug004_3wine-classification-dataset__wine.csv,KNN,4,"{""n_neighbors"": 9, ""weights"": ""distance"", ""algorithm"": ""brute"", ""p"": 2, ""metric"": ""minkowski""}","{""1"": 0.9439736346516008, ""2"": 0.9329566854990584, ""3"": 0.9609227871939736, ""4"": 0.9438794726930321, ""5"": 0.932768361581921, ""6"": 0.9384180790960452, ""7"": 0.8879472693032016, ""8"": 0.9101694915254237}","[""3"", ""1"", ""4"", ""6"", ""2"", ""5"", ""8"", ""7""]",0.9609227871939736,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>1>4>6>2>5>8>7,SUCCESS,
3965,2025-12-02T21:21:48.071049,133,tug004_3wine-classification-dataset__wine.csv,KNN,5,"{""n_neighbors"": 11, ""weights"": ""uniform"", ""algorithm"": ""auto"", ""p"": 2, ""metric"": ""chebyshev""}","{""1"": 0.9494350282485876, ""2"": 0.9662900188323916, ""3"": 0.9274011299435028, ""4"": 0.9662900188323916, ""5"": 0.9551789077212806, ""6"": 0.9326741996233522, ""7"": 0.9159133709981168, ""8"": 0.933050847457627}","[""2=4"", ""5"", ""1"", ""8"", ""6"", ""3"", ""7""]",0.9662900188323916,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2=4>5>1>8>6>3>7,SUCCESS,
3966,2025-12-02T21:22:12.736256,133,tug004_3wine-classification-dataset__wine.csv,LR,1,"{""penalty"": ""l1"", ""C"": 0.01, ""solver"": ""liblinear"", ""multi_class"": ""ovr"", ""max_iter"": 300}","{""1"": 0.6744821092278719, ""2"": 0.7417137476459511, ""3"": 0.6519774011299435, ""4"": 0.6511299435028249, ""5"": 0.6633709981167608, ""6"": 0.33145009416195853, ""7"": 0.6744821092278719, ""8"": 0.71939736346516}","[""2"", ""8"", ""1=7"", ""5"", ""3"", ""4"", ""6""]",0.7417137476459511,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>8>1=7>5>3>4>6,SUCCESS,
3967,2025-12-02T21:22:56.643437,133,tug004_3wine-classification-dataset__wine.csv,LR,2,"{""penalty"": ""l2"", ""C"": 0.1, ""solver"": ""lbfgs"", ""multi_class"": ""multinomial"", ""max_iter"": 300}","{""1"": 0.9552730696798494, ""2"": 0.9718455743879474, ""3"": 0.9608286252354049, ""4"": 0.9441619585687383, ""5"": 0.9608286252354049, ""6"": 0.9664783427495292, ""7"": 0.9548964218455743, ""8"": 0.9551789077212806}","[""2"", ""6"", ""3=5"", ""1"", ""8"", ""7"", ""4""]",0.9718455743879474,"[""impute"", ""encode"", ""normalize"", ""features"", ""rebalance"", ""discretize""]",2.0,2>6>3=5>1>8>7>4,SUCCESS,
3968,2025-12-02T21:23:33.732738,133,tug004_3wine-classification-dataset__wine.csv,LR,3,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""solver"": ""saga"", ""multi_class"": ""ovr"", ""l1_ratio"": 0.5, ""max_iter"": 100}","{""1"": 0.9664783427495292, ""2"": 0.9662900188323916, ""3"": 0.932768361581921, ""4"": 0.9550847457627119, ""5"": 0.9438794726930321, ""6"": 0.9664783427495293, ""7"": 0.9609227871939736, ""8"": 0.9662900188323916}","[""6"", ""1"", ""2=8"", ""7"", ""4"", ""5"", ""3""]",0.9664783427495292,"[""impute"", ""encode"", ""discretize"", ""rebalance"", ""features"", ""normalize""]",6.0,6>1>2=8>7>4>5>3,SUCCESS,
3969,2025-12-02T21:24:15.899544,133,tug004_3wine-classification-dataset__wine.csv,LR,4,"{""penalty"": null, ""C"": 10.0, ""solver"": ""newton-cg"", ""multi_class"": ""multinomial"", ""max_iter"": 100}","{""1"": 0.9382297551789077, ""2"": 0.9550847457627119, ""3"": 0.921563088512241, ""4"": 0.9551789077212806, ""5"": 0.9552730696798494, ""6"": 0.9663841807909604, ""7"": 0.9438794726930321, ""8"": 0.9549905838041431}","[""6"", ""5"", ""4"", ""2"", ""8"", ""7"", ""1"", ""3""]",0.9663841807909604,"[""impute"", ""encode"", ""discretize"", ""rebalance"", ""features"", ""normalize""]",6.0,6>5>4>2>8>7>1>3,SUCCESS,
3970,2025-12-02T21:24:49.309299,133,tug004_3wine-classification-dataset__wine.csv,LR,5,"{""penalty"": ""l2"", ""C"": 100.0, ""solver"": ""sag"", ""multi_class"": ""ovr"", ""max_iter"": 100}","{""1"": 0.9721280602636536, ""2"": 0.9609227871939736, ""3"": 0.9664783427495293, ""4"": 0.9661958568738229, ""5"": 0.8654425612052731, ""6"": 0.9661958568738229, ""7"": 0.9552730696798494, ""8"": 0.9606403013182674}","[""1"", ""3"", ""4=6"", ""2"", ""8"", ""7"", ""5""]",0.9721280602636536,"[""impute"", ""encode"", ""normalize"", ""features"", ""discretize"", ""rebalance""]",1.0,1>3>4=6>2>8>7>5,SUCCESS,
3971,2025-12-02T21:25:32.351091,133,tug004_3wine-classification-dataset__wine.csv,RF,1,"{""n_estimators"": 50, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt""}","{""1"": 0.9497175141242938, ""2"": 0.9324858757062148, ""3"": 0.9494350282485876, ""4"": 0.9552730696798494, ""5"": 0.9437853107344633, ""6"": 0.9550847457627119, ""7"": 0.9494350282485876, ""8"": 0.9550847457627119}","[""4"", ""6=8"", ""1"", ""3=7"", ""5"", ""2""]",0.9552730696798494,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""features"", ""discretize""]",4.0,4>6=8>1>3=7>5>2,SUCCESS,
3972,2025-12-02T21:26:16.438757,133,tug004_3wine-classification-dataset__wine.csv,RF,2,"{""n_estimators"": 100, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""log2""}","{""1"": 0.9607344632768361, ""2"": 0.9438794726930321, ""3"": 0.9664783427495292, ""4"": 0.9608286252354049, ""5"": 0.9440677966101695, ""6"": 0.932768361581921, ""7"": 0.9608286252354049, ""8"": 0.9605461393596987}","[""3"", ""4=7"", ""1"", ""8"", ""5"", ""2"", ""6""]",0.9664783427495292,"[""impute"", ""encode"", ""normalize"", ""rebalance"", ""discretize"", ""features""]",3.0,3>4=7>1>8>5>2>6,SUCCESS,
3973,2025-12-02T21:27:31.535072,133,tug004_3wine-classification-dataset__wine.csv,RF,3,"{""n_estimators"": 200, ""criterion"": ""gini"", ""max_depth"": null, ""max_features"": 0.3}","{""1"": 0.9439736346516008, ""2"": 0.9436911487758946, ""3"": 0.9439736346516008, ""4"": 0.9439736346516008, ""5"": 0.9380414312617703, ""6"": 0.9608286252354049, ""7"": 0.9551789077212806, ""8"": 0.9719397363465161}","[""8"", ""6"", ""7"", ""1=3=4"", ""2"", ""5""]",0.971939736346516,"[""impute"", ""encode"", ""rebalance"", ""discretize"", ""features"", ""normalize""]",8.0,8>6>7>1=3=4>2>5,SUCCESS,
